dni,asesor,area,sede,fecha_ingreso,estado_trabajador,anio,mes,periodo,aprobacion_inmediata_pct,horas_conexion_acumulado,horas_conexion_pct,tmo_minutos,nps_pct,calidad_pct,tipificacion_crm_pct,nota_examen,atendidas,reg_crm,nc_aprobacion,nc_horas_conexion,nc_tmo,nc_nps,nc_calidad,nc_tipificacion,alerta_aprobacion,alerta_horas_conexion,alerta_tmo,alerta_nps,alerta_calidad,alerta_tipificacion,score_final,semaforo_actual,tmo_original_bronze,semaforo_mes_siguiente,score_mes_siguiente,periodo_siguiente
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,05,2024-05,45.0,160.97714285714287,77.73285714285714,5.9871428571428575,61.94,77.9375,87.0625,15.125,15672.0,13641.0,0.0,0.0,1.29,12.4,39.69,70.63,Crítico,Crítico,Crítico,Crítico,Crítico,Por mejorar,20.34,Rojo,7.0,Rojo,59.02,2024-06
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,06,2024-06,45.0,156.85722222222222,78.65666666666667,5.961333333333333,76.95,78.77777777777777,89.77777777777777,15.055555555555555,17841.0,16078.0,0.0,0.0,3.87,150.0,43.89,97.78,Crítico,Crítico,Crítico,Adecuado,Crítico,Por mejorar,59.02,Rojo,6.91,Rojo,66.2,2024-07
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,07,2024-07,50.0,166.9075,80.596875,5.963333333333333,78.94,77.17647058823529,89.0,13.588235294117647,17002.0,15147.0,100.0,0.0,3.67,150.0,35.88,90.0,Adecuado,Crítico,Crítico,Adecuado,Crítico,Por mejorar,66.2,Rojo,6.84,Rojo,53.68,2024-08
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,08,2024-08,45.0,161.46642857142857,77.96857142857142,5.931666666666667,77.52,73.9375,89.88888888888889,13.625,16076.0,14373.0,0.0,0.0,6.83,150.0,19.69,98.89,Crítico,Crítico,Crítico,Adecuado,Crítico,Por mejorar,53.68,Rojo,6.99,Rojo,32.41,2024-09
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,09,2024-09,55.0,156.7061111111111,78.58111111111111,6.028333333333333,61.46,77.4,86.26086956521739,13.666666666666666,22611.0,19490.0,150.0,0.0,0.0,7.6,37.0,62.61,Adecuado,Crítico,Crítico,Crítico,Crítico,Crítico,32.41,Rojo,6.85,Rojo,59.15,2024-10
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,10,2024-10,45.0,169.475,81.835,5.927777777777778,77.82,78.04545454545455,90.3,14.136363636363637,9518.0,8622.0,0.0,0.0,7.22,150.0,40.23,101.5,Crítico,Crítico,Crítico,Adecuado,Crítico,Adecuado,59.15,Rojo,6.88,Rojo,60.9,2024-11
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,11,2024-11,50.0,155.1390909090909,77.79454545454546,5.683,72.67,77.33333333333333,85.46666666666667,13.666666666666666,14395.0,12311.0,100.0,0.0,31.7,119.7,36.67,54.67,Adecuado,Crítico,Crítico,Adecuado,Crítico,Crítico,60.9,Rojo,6.94,Rojo,55.07,2024-12
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2024,12,2024-12,50.0,162.71266666666668,78.57133333333333,5.930909090909091,68.91,81.875,88.3125,15.0625,15857.0,13872.0,100.0,0.0,6.91,82.1,59.38,83.13,Adecuado,Crítico,Crítico,Por mejorar,Crítico,Por mejorar,55.07,Rojo,6.95,Rojo,49.81,2025-01
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,01,2025-01,55.0,162.83777777777777,78.63166666666666,5.912941176470588,67.3,78.05882352941177,86.5,13.941176470588236,16888.0,14639.0,150.0,0.0,8.71,66.0,40.29,65.0,Adecuado,Crítico,Crítico,Crítico,Crítico,Crítico,49.81,Rojo,6.94,Rojo,58.58,2025-02
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,02,2025-02,45.0,147.04809523809524,79.88333333333334,5.989411764705882,75.07,81.6875,87.83333333333333,14.125,17067.0,14976.0,0.0,0.0,1.06,143.7,58.44,78.33,Crítico,Crítico,Crítico,Adecuado,Crítico,Por mejorar,58.58,Rojo,6.88,Rojo,45.79,2025-03
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,03,2025-03,45.0,163.25380952380954,78.83190476190477,5.883571428571429,67.12,87.70588235294117,85.27777777777777,15.882352941176471,15287.0,12973.0,0.0,0.0,11.64,64.2,88.53,52.78,Crítico,Crítico,Crítico,Crítico,Por mejorar,Crítico,45.79,Rojo,6.66,Rojo,62.47,2025-04
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,04,2025-04,55.0,159.94722222222222,80.20666666666666,5.829473684210527,68.69,81.17647058823529,90.23809523809524,14.176470588235293,19605.0,17709.0,150.0,0.0,17.05,79.9,55.88,101.19,Adecuado,Crítico,Crítico,Por mejorar,Crítico,Adecuado,62.47,Rojo,6.97,Rojo,52.01,2025-05
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,05,2025-05,50.0,170.57642857142858,82.36785714285715,5.955625,69.69,80.4,85.6470588235294,14.533333333333333,17275.0,14838.0,100.0,0.0,4.44,89.9,52.0,56.47,Adecuado,Crítico,Crítico,Por mejorar,Crítico,Crítico,52.01,Rojo,6.87,Rojo,34.06,2025-06
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,06,2025-06,55.0,160.78538461538463,80.62615384615384,5.9775,60.76,80.1,85.83333333333333,14.6,16249.0,13864.0,150.0,0.0,2.25,0.6,50.5,58.33,Adecuado,Crítico,Crítico,Crítico,Crítico,Crítico,34.06,Rojo,6.89,Rojo,56.0,2025-07
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,07,2025-07,45.0,169.4964705882353,81.84529411764706,6.018666666666666,76.96,76.58823529411765,90.52941176470588,13.647058823529411,17007.0,15369.0,0.0,0.0,0.0,150.0,32.94,102.65,Crítico,Crítico,Crítico,Adecuado,Crítico,Adecuado,56.0,Rojo,6.94,Rojo,26.36,2025-08
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,08,2025-08,50.0,170.70176470588234,82.42764705882352,6.233684210526316,61.87,74.35,88.0,13.75,16800.0,14762.0,100.0,0.0,0.0,11.7,21.75,80.0,Adecuado,Crítico,Crítico,Crítico,Crítico,Por mejorar,26.36,Rojo,6.98,Rojo,48.65,2025-09
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,09,2025-09,50.0,159.14352941176472,79.8035294117647,5.961764705882353,68.55,81.3076923076923,84.125,14.384615384615385,16704.0,13971.0,100.0,0.0,3.82,78.5,56.54,41.25,Adecuado,Crítico,Crítico,Por mejorar,Crítico,Crítico,48.65,Rojo,6.94,Rojo,41.86,2025-10
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,10,2025-10,50.0,162.5495,78.492,6.0505555555555555,67.83,78.47058823529412,83.44444444444444,14.117647058823529,17060.0,14236.0,100.0,0.0,0.0,71.3,42.35,34.44,Adecuado,Crítico,Crítico,Por mejorar,Crítico,Crítico,41.86,Rojo,6.87,Rojo,63.14,2025-11
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,11,2025-11,55.0,156.742,78.599,6.197857142857143,73.9,75.42857142857143,88.3529411764706,13.928571428571429,15835.0,14159.0,150.0,0.0,0.0,132.0,27.14,83.53,Adecuado,Crítico,Crítico,Adecuado,Crítico,Por mejorar,63.14,Rojo,6.94,Ámbar,83.28,2025-12
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2025,12,2025-12,55.0,161.29,77.88461538461539,5.720555555555555,77.5,83.95652173913044,87.75,15.391304347826088,16203.0,14173.0,150.0,0.0,27.94,150.0,69.78,77.5,Adecuado,Crítico,Crítico,Adecuado,Crítico,Por mejorar,83.28,Ámbar,6.55,Rojo,62.04,2026-01
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2026,01,2026-01,45.0,167.4609090909091,80.86454545454545,6.003333333333333,76.7,81.27777777777777,90.88235294117646,15.0,15962.0,14326.0,0.0,0.0,0.0,150.0,56.39,104.41,Crítico,Crítico,Crítico,Adecuado,Crítico,Adecuado,62.04,Rojo,6.98,Rojo,64.71,2026-02
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2026,02,2026-02,55.0,149.301875,81.105625,5.990666666666667,77.98,76.15,84.33333333333333,14.6,17700.0,14955.0,150.0,0.0,0.93,150.0,30.75,43.33,Adecuado,Crítico,Crítico,Adecuado,Crítico,Crítico,64.71,Rojo,6.99,Rojo,24.97,2026-03
60950267,Lucía Medina Morales,Atención Operativa,Lima Centro,2024-03-27,Cesado,2026,03,2026-03,45.0,166.1195,80.215,6.128125,62.02,82.28571428571429,86.3157894736842,15.214285714285714,17358.0,14913.0,0.0,0.0,0.0,13.2,61.43,63.16,Crítico,Crítico,Crítico,Crítico,Crítico,Crítico,24.97,Rojo,6.97,Rojo,39.08,2026-04
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,01,2024-01,50.0,197.15178571428572,95.20178571428572,6.051785714285714,76.94,75.82142857142857,87.28571428571429,13.75,27506.0,23967.0,100.0,102.02,0.0,150.0,29.11,72.86,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,72.27,Ámbar,6.83,Ámbar,73.39,2024-02
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,02,2024-02,50.0,182.0392857142857,94.935,5.814285714285714,72.34,80.10714285714286,88.07142857142857,14.821428571428571,27884.0,24761.0,100.0,98.7,18.57,116.4,50.54,80.71,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,73.39,Ámbar,6.97,Ámbar,80.99,2024-03
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,03,2024-03,50.0,195.6067857142857,94.45607142857143,5.921785714285714,77.88,82.21428571428571,87.75,14.892857142857142,27114.0,23916.0,100.0,89.12,7.82,150.0,61.07,77.5,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,80.99,Ámbar,7.0,Ámbar,81.24,2024-04
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,04,2024-04,55.0,190.13857142857142,95.34642857142858,5.9557142857142855,75.59,79.28571428571429,86.17857142857143,14.642857142857142,27371.0,23641.0,150.0,103.46,4.43,148.9,46.43,61.79,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Crítico,81.24,Ámbar,6.98,Rojo,52.73,2024-05
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,05,2024-05,55.0,196.30928571428572,94.79464285714286,6.19,61.94,84.28571428571429,87.17857142857143,15.035714285714286,28063.0,24390.0,150.0,95.89,0.0,12.4,71.43,71.79,Adecuado,Por mejorar,Crítico,Crítico,Por mejorar,Por mejorar,52.73,Rojo,6.92,Ámbar,84.32,2024-06
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,06,2024-06,55.0,189.6375,95.09392857142858,6.093571428571429,76.95,80.17857142857143,89.0,14.535714285714286,24365.0,21775.0,150.0,100.94,0.0,150.0,50.89,90.0,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,84.32,Ámbar,6.96,Rojo,66.54,2024-07
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,07,2024-07,45.0,197.19321428571428,95.22071428571428,5.892142857142857,78.94,78.35714285714286,86.21428571428571,14.428571428571429,25591.0,22056.0,0.0,102.21,10.79,150.0,41.79,62.14,Crítico,Adecuado,Crítico,Adecuado,Crítico,Crítico,66.54,Rojo,6.77,Ámbar,78.73,2024-08
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,08,2024-08,50.0,197.6075,95.42071428571428,5.7925,77.52,75.92857142857143,89.25,13.928571428571429,26043.0,23198.0,100.0,104.21,20.75,150.0,29.64,92.5,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,78.73,Ámbar,6.95,Rojo,48.85,2024-09
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,09,2024-09,55.0,190.26357142857142,95.40785714285714,6.111428571428571,61.46,79.75,89.35714285714286,13.857142857142858,26680.0,23936.0,150.0,104.08,0.0,7.6,48.75,93.57,Adecuado,Adecuado,Crítico,Crítico,Crítico,Por mejorar,48.85,Rojo,7.0,Rojo,67.2,2024-10
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,10,2024-10,45.0,196.325,94.80178571428571,6.003928571428571,77.82,83.67857142857143,83.0,15.642857142857142,25557.0,21213.0,0.0,96.04,0.0,150.0,68.39,30.0,Crítico,Por mejorar,Crítico,Adecuado,Crítico,Crítico,67.2,Rojo,6.99,Ámbar,71.96,2024-11
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,11,2024-11,50.0,188.83,94.68964285714286,5.933928571428571,72.67,79.64285714285714,89.28571428571429,13.964285714285714,25987.0,23170.0,100.0,93.79,6.61,119.7,48.21,92.86,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,71.96,Ámbar,6.87,Rojo,60.0,2024-12
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2024,12,2024-12,50.0,196.31571428571428,94.79785714285714,5.855357142857143,68.91,76.39285714285714,89.0,14.035714285714286,25401.0,22598.0,100.0,95.96,14.46,82.1,31.96,90.0,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Por mejorar,60.0,Rojo,6.98,Rojo,47.06,2025-01
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,01,2025-01,45.0,197.13285714285715,95.1925,5.983928571428572,67.3,79.32142857142857,88.39285714285714,14.428571428571429,26477.0,23208.0,0.0,101.93,1.61,66.0,46.61,83.93,Crítico,Adecuado,Crítico,Crítico,Crítico,Por mejorar,47.06,Rojo,6.99,Ámbar,80.43,2025-02
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,02,2025-02,55.0,173.86392857142857,94.44964285714286,5.899642857142857,75.07,77.67857142857143,89.0,14.464285714285714,26645.0,23738.0,150.0,88.99,10.04,143.7,38.39,90.0,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,80.43,Ámbar,6.86,Rojo,50.16,2025-03
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,03,2025-03,50.0,197.43464285714285,95.33678571428571,6.008571428571429,67.12,74.67857142857143,87.92857142857143,13.464285714285714,27206.0,23999.0,100.0,103.37,0.0,64.2,23.39,79.29,Adecuado,Adecuado,Crítico,Crítico,Crítico,Por mejorar,50.16,Rojo,6.88,Rojo,66.02,2025-04
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,04,2025-04,50.0,188.97142857142856,94.76,6.0789285714285715,68.69,83.17857142857143,90.10714285714286,15.571428571428571,24836.0,22490.0,100.0,95.2,0.0,79.9,65.89,100.54,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Adecuado,66.02,Rojo,7.0,Rojo,51.2,2025-05
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,05,2025-05,45.0,195.755,94.52642857142857,6.102857142857143,69.69,80.39285714285714,86.67857142857143,14.428571428571429,26599.0,23208.0,0.0,90.53,0.0,89.9,51.96,66.79,Crítico,Por mejorar,Crítico,Por mejorar,Crítico,Crítico,51.2,Rojo,6.91,Rojo,32.84,2025-06
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,06,2025-06,45.0,190.0192857142857,95.285,5.7725,60.76,79.28571428571429,86.25,13.785714285714286,26636.0,22919.0,0.0,102.85,22.75,0.6,46.43,62.5,Crítico,Adecuado,Crítico,Crítico,Crítico,Crítico,32.84,Rojo,6.99,Ámbar,85.67,2025-07
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,07,2025-07,55.0,196.13571428571427,94.71,5.925,76.96,80.57142857142857,89.03571428571429,14.357142857142858,26878.0,23881.0,150.0,94.2,7.5,150.0,52.86,90.36,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,85.67,Ámbar,6.98,Rojo,33.14,2025-08
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,08,2025-08,45.0,196.2425,94.76142857142857,6.113214285714285,61.87,78.92857142857143,89.53571428571429,14.464285714285714,24929.0,22433.0,0.0,95.23,0.0,11.7,44.64,95.36,Crítico,Por mejorar,Crítico,Crítico,Crítico,Por mejorar,33.14,Rojo,6.99,Rojo,63.46,2025-09
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,09,2025-09,50.0,189.17,94.86071428571428,6.053928571428571,68.55,83.46428571428571,87.28571428571429,15.178571428571429,26144.0,22970.0,100.0,97.21,0.0,78.5,67.32,72.86,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Por mejorar,63.46,Rojo,6.99,Rojo,52.51,2025-10
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,10,2025-10,50.0,196.6942857142857,94.98,6.069285714285714,67.83,75.89285714285714,87.35714285714286,13.964285714285714,25237.0,21958.0,100.0,99.6,0.0,71.3,29.46,73.57,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Por mejorar,52.51,Rojo,6.91,Ámbar,78.56,2025-11
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,11,2025-11,55.0,191.51392857142858,96.03642857142857,6.275357142857143,73.9,77.03571428571429,91.46428571428571,14.357142857142858,28434.0,25980.0,150.0,110.36,0.0,132.0,35.18,107.32,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Adecuado,78.56,Ámbar,6.95,Ámbar,81.9,2025-12
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2025,12,2025-12,50.0,196.31464285714284,94.79714285714286,5.768571428571429,77.5,78.57142857142857,89.46428571428571,14.214285714285714,27194.0,24179.0,100.0,95.94,23.14,150.0,42.86,94.64,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,81.9,Ámbar,6.99,Ámbar,75.64,2026-01
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2026,01,2026-01,50.0,197.06107142857144,95.15714285714286,5.9660714285714285,76.7,75.78571428571429,90.14285714285714,13.821428571428571,27125.0,24376.0,100.0,101.57,3.39,150.0,28.93,100.71,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Adecuado,75.64,Ámbar,6.91,Rojo,60.16,2026-02
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2026,02,2026-02,45.0,173.64607142857142,94.33142857142857,5.9875,77.98,77.57142857142857,84.28571428571429,14.214285714285714,26647.0,22360.0,0.0,86.63,1.25,150.0,37.86,42.86,Crítico,Por mejorar,Crítico,Adecuado,Crítico,Crítico,60.16,Rojo,6.99,Rojo,46.19,2026-03
61396201,Diego Rojas Huamán,Monitoreo de Incidencias,Ate,2021-06-04,Activo,2026,03,2026-03,50.0,196.62785714285715,94.94821428571429,5.971071428571428,62.02,81.25,88.35714285714286,14.928571428571429,24783.0,21936.0,100.0,98.96,2.89,13.2,56.25,83.57,Adecuado,Por mejorar,Crítico,Crítico,Crítico,Por mejorar,46.19,Rojo,6.99,Rojo,37.67,2026-04
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,01,2024-01,50.0,196.07392857142858,94.68142857142857,5.849285714285714,76.94,76.03571428571429,84.46428571428571,13.785714285714286,26519.0,22397.0,100.0,93.63,15.07,150.0,30.18,44.64,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Crítico,71.89,Ámbar,6.94,Rojo,69.07,2024-02
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,02,2024-02,55.0,182.9467857142857,95.40821428571428,6.041428571428572,72.34,77.53571428571429,85.14285714285714,14.107142857142858,26653.0,22976.0,150.0,104.08,0.0,116.4,37.68,51.43,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Crítico,69.07,Rojo,6.91,Ámbar,78.48,2024-03
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,03,2024-03,50.0,197.42285714285714,95.33285714285714,5.898928571428572,77.88,78.5,88.0,14.642857142857142,26008.0,23022.0,100.0,103.33,10.11,150.0,42.5,80.0,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,78.48,Ámbar,6.81,Rojo,63.8,2024-04
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,04,2024-04,50.0,188.7932142857143,94.67107142857142,6.05,75.59,72.35714285714286,84.28571428571429,12.964285714285714,27392.0,23119.0,100.0,93.42,0.0,148.9,11.79,42.86,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Crítico,63.8,Rojo,7.0,Rojo,49.85,2024-05
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,05,2024-05,55.0,196.16357142857143,94.72428571428571,5.9817857142857145,61.94,80.89285714285714,88.32142857142857,14.714285714285714,26053.0,23115.0,150.0,94.49,1.82,12.4,54.46,83.21,Adecuado,Por mejorar,Crítico,Crítico,Crítico,Por mejorar,49.85,Rojo,6.99,Ámbar,74.25,2024-06
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,06,2024-06,50.0,188.46214285714285,94.505,5.933571428571429,76.95,78.21428571428571,86.14285714285714,14.107142857142858,25453.0,21752.0,100.0,90.1,6.64,150.0,41.07,61.43,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Crítico,74.25,Ámbar,6.99,Ámbar,76.25,2024-07
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,07,2024-07,50.0,196.63714285714286,94.95285714285714,5.863571428571428,78.94,75.03571428571429,89.82142857142857,13.964285714285714,25911.0,23315.0,100.0,99.06,13.64,150.0,25.18,98.21,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,76.25,Ámbar,6.85,Ámbar,82.36,2024-08
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,08,2024-08,50.0,195.99035714285714,94.63928571428572,5.828571428571428,77.52,80.75,88.71428571428571,14.785714285714286,26947.0,23748.0,100.0,92.79,17.14,150.0,53.75,87.14,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,82.36,Ámbar,6.97,Rojo,33.73,2024-09
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,09,2024-09,45.0,191.1117857142857,95.83428571428571,6.208928571428571,61.46,81.42857142857143,86.71428571428571,15.0,26892.0,23535.0,0.0,108.34,0.0,7.6,57.14,67.14,Crítico,Adecuado,Crítico,Crítico,Crítico,Crítico,33.73,Rojo,7.0,Ámbar,76.92,2024-10
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,10,2024-10,50.0,197.48357142857142,95.36107142857144,6.078214285714286,77.82,77.67857142857143,89.46428571428571,14.25,26858.0,24052.0,100.0,103.61,0.0,150.0,38.39,94.64,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,76.92,Ámbar,6.87,Rojo,55.95,2024-11
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,11,2024-11,45.0,189.55928571428572,95.05464285714285,5.9246428571428575,72.67,77.42857142857143,85.17857142857143,14.0,29110.0,24785.0,0.0,100.55,7.54,119.7,37.14,51.79,Crítico,Adecuado,Crítico,Adecuado,Crítico,Crítico,55.95,Rojo,6.84,Rojo,54.55,2024-12
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2024,12,2024-12,50.0,197.05,95.15142857142857,6.004642857142857,68.91,75.64285714285714,86.82142857142857,14.071428571428571,26446.0,22893.0,100.0,101.51,0.0,82.1,28.21,68.21,Adecuado,Adecuado,Crítico,Por mejorar,Crítico,Crítico,54.55,Rojo,6.97,Rojo,60.58,2025-01
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2025,01,2025-01,50.0,198.85464285714286,96.02392857142857,5.8914285714285715,67.3,81.67857142857143,86.28571428571429,14.714285714285714,27138.0,23464.0,100.0,110.24,10.86,66.0,58.39,62.86,Adecuado,Adecuado,Crítico,Crítico,Crítico,Crítico,60.58,Rojo,6.99,Ámbar,75.75,2025-02
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2025,02,2025-02,55.0,173.80357142857142,94.4175,5.998928571428571,75.07,74.85714285714286,89.89285714285714,13.571428571428571,27855.0,24841.0,150.0,88.35,0.11,143.7,24.29,98.93,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,75.75,Ámbar,6.95,Rojo,63.88,2025-03
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2025,03,2025-03,55.0,196.24821428571428,94.765,5.965,67.12,82.53571428571429,86.92857142857143,15.142857142857142,27933.0,24203.0,150.0,95.3,3.5,64.2,62.68,69.29,Adecuado,Por mejorar,Crítico,Crítico,Crítico,Crítico,63.88,Rojo,6.87,Rojo,59.87,2025-04
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2025,04,2025-04,50.0,189.49857142857144,95.02535714285715,5.864285714285714,68.69,77.60714285714286,87.64285714285714,13.857142857142858,28194.0,24593.0,100.0,100.25,13.57,79.9,38.04,76.43,Adecuado,Adecuado,Crítico,Por mejorar,Crítico,Por mejorar,59.87,Rojo,6.98,Rojo,60.53,2025-05
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2025,05,2025-05,50.0,196.99357142857144,95.12392857142858,5.999642857142857,69.69,77.96428571428571,87.96428571428571,13.75,27382.0,24405.0,100.0,101.24,0.04,89.9,39.82,79.64,Adecuado,Adecuado,Crítico,Por mejorar,Crítico,Por mejorar,60.53,Rojo,6.96,Rojo,40.69,2025-06
61415038,Luis Gutiérrez Torres,Gestión de Reportes,Miraflores,2025-08-11,Activo,2025,06,2025-06,50.0,190.08535714285713,95.31964285714285,5.909285714285715,60.76,76.89285714285714,89.78571428571429,14.535714285714286,25829.0,23042.0,100.0,103.2,9.07,0.6,34.46,97.86,Adecuado,Adecuado,Crítico,Crítico,Crítico,Por mejorar,40.69,Rojo,6.99,Rojo,60.64,2025-07
